timestamp,type,id,value
07:30.0,Bus,23,4
07:30.0,Bus,24,6
07:30.0,Bus,23,4
07:30.0,Bus,24,6
07:30.0,BusStop,D,7
07:30.0,BusStop,A,5
07:30.0,Bus,28,7
07:30.0,Bus,27,5
07:30.0,Bus,28,7
07:30.0,Bus,27,5
08:00.0,Bus,32,0
08:00.0,Bus,31,0
08:00.0,BusStop,A,17
08:00.0,BusStop,B,13
08:00.0,BusStop,D,19
08:00.0,BusStop,C,0
08:00.0,BusStop,E,0
08:00.0,Bus,21,0
08:00.0,Bus,21,0
08:00.0,Bus,22,0
08:00.0,Bus,22,0
08:00.0,BusStop,B,11
08:00.0,BusStop,B,7
08:00.0,Bus,26,4
08:00.0,Bus,25,8
08:00.0,Bus,26,4
08:00.0,Bus,25,8
08:00.0,BusStop,D,9
08:00.0,BusStop,A,8
08:00.0,Bus,30,10
08:00.0,Bus,29,9
08:00.0,Bus,30,10
08:00.0,Bus,29,9
08:30.0,Bus,33,0
08:30.0,Bus,34,0
08:30.0,BusStop,A,25
08:30.0,BusStop,B,15
08:30.0,BusStop,D,26
08:30.0,BusStop,E,0
08:30.0,BusStop,C,0
08:30.0,Bus,24,0
08:30.0,Bus,23,0
08:30.0,Bus,24,0
08:30.0,Bus,23,0
08:30.0,BusStop,B,11
08:30.0,BusStop,B,7
08:30.0,Bus,27,6
08:30.0,Bus,27,6
08:30.0,Bus,28,9
08:30.0,Bus,28,9
09:00.0,Bus,35,0
09:00.0,BusStop,A,12
09:00.0,BusStop,D,13
09:00.0,Bus,36,0
09:00.0,Bus,31,13
09:00.0,Bus,32,13
09:00.0,Bus,31,13
09:00.0,Bus,32,13
09:00.0,BusStop,A,22
09:00.0,BusStop,B,14
09:00.0,BusStop,D,23
09:00.0,BusStop,E,0
09:00.0,BusStop,C,0
09:00.0,Bus,26,0
09:00.0,Bus,25,0
09:00.0,Bus,26,0
09:00.0,Bus,25,0
09:00.0,BusStop,B,13
09:00.0,Bus,29,9
09:00.0,BusStop,B,8
09:00.0,Bus,29,9
09:00.0,Bus,30,12
09:00.0,Bus,30,12
09:00.0,BusStop,D,11
09:00.0,BusStop,A,11
09:00.0,Bus,34,12
09:00.0,Bus,33,11
09:00.0,Bus,34,12
09:00.0,Bus,33,11
09:30.0,Bus,37,0
09:30.0,Bus,38,0
09:30.0,BusStop,A,15
09:30.0,BusStop,B,12
09:30.0,BusStop,D,15
09:30.0,BusStop,C,0
09:30.0,BusStop,E,0
09:30.0,Bus,27,2
09:30.0,Bus,27,2
09:30.0,Bus,28,1
09:30.0,Bus,28,1
09:30.0,BusStop,B,9
09:30.0,BusStop,A,7
09:30.0,BusStop,D,7
09:30.0,BusStop,B,9
09:30.0,Bus,32,13
09:30.0,Bus,35,8
09:30.0,Bus,36,8
09:30.0,Bus,31,9
09:30.0,Bus,32,13
09:30.0,Bus,35,8
09:30.0,Bus,36,8
09:30.0,Bus,31,9
10:00.0,Bus,39,0
10:00.0,Bus,40,0
10:00.0,BusStop,A,9
10:00.0,BusStop,B,11
10:00.0,BusStop,D,9
10:00.0,BusStop,E,0
10:00.0,BusStop,C,0
10:00.0,Bus,30,2
10:00.0,Bus,29,1
10:00.0,Bus,30,2
10:00.0,Bus,29,1
10:00.0,BusStop,B,10
10:00.0,Bus,33,8
10:00.0,BusStop,B,8
10:00.0,Bus,33,8
10:00.0,Bus,34,9
10:00.0,Bus,34,9
10:00.0,BusStop,D,4
10:00.0,BusStop,A,4
10:00.0,Bus,38,5
10:00.0,Bus,38,5
10:00.0,Bus,37,5
10:00.0,Bus,37,5
10:30.0,Bus,41,0
10:30.0,Bus,42,0
10:30.0,BusStop,A,5
10:30.0,BusStop,B,9
10:30.0,BusStop,D,5
10:30.0,BusStop,C,0
10:30.0,BusStop,B,7
10:30.0,BusStop,E,0
10:30.0,Bus,31,3
10:30.0,Bus,36,8
10:30.0,BusStop,B,4
10:30.0,BusStop,A,2
10:30.0,Bus,31,3
10:30.0,Bus,32,1
10:30.0,Bus,36,8
10:30.0,Bus,35,8
10:30.0,Bus,39,3
10:30.0,Bus,32,1
10:30.0,Bus,35,8
10:30.0,Bus,39,3
11:00.0,Bus,43,0
11:00.0,Bus,44,0
11:00.0,BusStop,D,2
11:00.0,BusStop,A,3
11:00.0,Bus,40,3
11:00.0,Bus,40,3
11:00.0,BusStop,B,5
11:00.0,BusStop,D,3
11:00.0,BusStop,E,0
11:00.0,BusStop,C,0
11:00.0,Bus,34,2
11:00.0,Bus,33,4
11:00.0,Bus,34,2
11:00.0,Bus,33,4
11:00.0,BusStop,B,3
11:00.0,Bus,37,5
11:00.0,BusStop,B,2
11:00.0,Bus,37,5
11:00.0,Bus,38,4
11:00.0,Bus,38,4
11:30.0,Bus,45,0
11:30.0,BusStop,A,4
11:30.0,Bus,46,0
11:30.0,BusStop,D,1
11:30.0,BusStop,B,3
11:30.0,BusStop,A,2
11:30.0,Bus,42,2
11:30.0,Bus,42,2
11:30.0,Bus,41,2
11:30.0,Bus,41,2
11:30.0,BusStop,D,2
11:30.0,BusStop,B,2
11:30.0,BusStop,C,0
11:30.0,BusStop,E,0
11:30.0,Bus,36,3
11:30.0,Bus,35,2
11:30.0,Bus,39,2
11:30.0,Bus,36,3
11:30.0,Bus,35,2
11:30.0,Bus,39,2
11:30.0,BusStop,A,1
11:30.0,BusStop,D,1
11:30.0,BusStop,B,2
11:30.0,Bus,43,1
11:30.0,Bus,43,1
11:30.0,Bus,40,1
11:30.0,Bus,44,1
11:30.0,Bus,40,1
11:30.0,Bus,44,1
12:00.0,Bus,47,0
12:00.0,BusStop,A,2
12:00.0,Bus,48,0
12:00.0,BusStop,B,3
12:00.0,BusStop,D,2
12:00.0,BusStop,C,0
12:00.0,BusStop,E,0
12:00.0,Bus,37,2
12:00.0,Bus,38,1
12:00.0,Bus,37,2
12:00.0,Bus,38,1
12:00.0,BusStop,B,2
12:00.0,BusStop,A,1
12:00.0,BusStop,D,1
12:00.0,Bus,41,1
12:00.0,BusStop,B,2
12:00.0,Bus,41,1
12:00.0,Bus,46,1
12:00.0,Bus,45,1
12:00.0,Bus,42,1
12:00.0,Bus,46,1
12:00.0,Bus,45,1
12:00.0,Bus,42,1
12:30.0,Bus,49,0
12:30.0,Bus,50,0
12:30.0,BusStop,A,2
12:30.0,BusStop,B,3
12:30.0,BusStop,D,2
12:30.0,BusStop,C,0
12:30.0,BusStop,E,0
12:30.0,BusStop,B,2
12:30.0,Bus,39,1
12:30.0,BusStop,B,2
12:30.0,Bus,40,1
12:30.0,Bus,43,1
12:30.0,Bus,39,1
12:30.0,Bus,44,1
12:30.0,Bus,40,1
12:30.0,Bus,43,1
12:30.0,Bus,44,1
12:30.0,BusStop,A,1
12:30.0,Bus,47,1
12:30.0,Bus,47,1
13:00.0,Bus,51,0
13:00.0,Bus,52,0
13:00.0,BusStop,D,1
13:00.0,Bus,48,1
13:00.0,BusStop,A,3
13:00.0,Bus,48,1
13:00.0,BusStop,B,4
13:00.0,BusStop,D,3
13:00.0,BusStop,E,0
13:00.0,BusStop,C,0
13:00.0,BusStop,B,2
13:00.0,Bus,42,0
13:00.0,Bus,45,3
13:00.0,Bus,41,0
13:00.0,BusStop,B,1
13:00.0,Bus,42,0
13:00.0,Bus,45,3
13:00.0,Bus,41,0
13:00.0,Bus,46,1
13:00.0,Bus,46,1
13:30.0,Bus,53,0
13:30.0,Bus,54,0
13:30.0,BusStop,D,1
13:30.0,BusStop,A,1
13:30.0,Bus,50,2
13:30.0,BusStop,A,2
13:30.0,Bus,49,2
13:30.0,Bus,50,2
13:30.0,BusStop,B,2
13:30.0,Bus,49,2
13:30.0,BusStop,D,2
13:30.0,BusStop,E,0
13:30.0,BusStop,C,0
13:30.0,BusStop,B,1
13:30.0,Bus,44,0
13:30.0,Bus,43,0
13:30.0,Bus,47,2
13:30.0,Bus,44,0
13:30.0,Bus,43,0
13:30.0,Bus,47,2
14:00.0,Bus,55,0
14:00.0,Bus,56,0
14:00.0,BusStop,D,1
14:00.0,BusStop,B,1
14:00.0,BusStop,A,1
14:00.0,Bus,52,1
14:00.0,BusStop,A,3
14:00.0,Bus,48,1
14:00.0,Bus,52,1
14:00.0,Bus,51,1
14:00.0,Bus,48,1
14:00.0,Bus,51,1
14:00.0,BusStop,B,3
14:00.0,BusStop,D,3
14:00.0,BusStop,C,0
14:00.0,BusStop,E,0
14:00.0,Bus,45,0
14:00.0,Bus,46,1
14:00.0,Bus,45,0
14:00.0,Bus,46,1
14:00.0,BusStop,B,1
14:00.0,BusStop,A,1
14:00.0,BusStop,B,1
14:00.0,BusStop,D,1
14:00.0,Bus,49,3
14:00.0,Bus,53,2
14:00.0,Bus,49,3
14:00.0,Bus,50,2
14:00.0,Bus,53,2
14:00.0,Bus,54,2
14:00.0,Bus,50,2
14:00.0,Bus,54,2
14:30.0,Bus,57,0
14:30.0,Bus,58,0
14:30.0,BusStop,A,3
14:30.0,BusStop,B,3
14:30.0,BusStop,D,3
14:30.0,BusStop,C,0
14:30.0,Bus,47,0
14:30.0,Bus,47,0
14:30.0,BusStop,E,0
14:30.0,BusStop,B,2
14:30.0,BusStop,A,1
14:30.0,Bus,48,0
14:30.0,BusStop,D,1
14:30.0,BusStop,B,2
14:30.0,Bus,51,2
14:30.0,Bus,55,2
14:30.0,Bus,48,0
14:30.0,Bus,52,1
14:30.0,Bus,56,2
14:30.0,Bus,51,2
14:30.0,Bus,55,2
14:30.0,Bus,52,1
14:30.0,Bus,56,2
15:00.0,Bus,59,0
15:00.0,Bus,60,0
15:00.0,BusStop,A,4
15:00.0,BusStop,B,5
15:00.0,BusStop,D,4
15:00.0,BusStop,B,3
15:00.0,BusStop,C,0
15:00.0,BusStop,E,0
15:00.0,Bus,54,2
15:00.0,Bus,49,0
15:00.0,Bus,49,0
15:00.0,Bus,54,2
15:00.0,Bus,50,0
15:00.0,BusStop,B,3
15:00.0,Bus,50,0
15:00.0,Bus,53,2
15:00.0,Bus,53,2
15:00.0,BusStop,D,2
15:00.0,BusStop,A,2
15:00.0,Bus,58,2
15:00.0,Bus,57,2
15:00.0,Bus,58,2
15:00.0,Bus,57,2
15:30.0,Bus,61,0
15:30.0,Bus,62,0
15:30.0,BusStop,A,6
15:30.0,BusStop,B,7
15:30.0,BusStop,D,6
15:30.0,BusStop,E,0
15:30.0,BusStop,C,0
15:30.0,BusStop,B,4
15:30.0,Bus,52,0
15:30.0,Bus,51,0
15:30.0,BusStop,B,2
15:30.0,Bus,55,3
15:30.0,Bus,52,0
15:30.0,Bus,51,0
15:30.0,Bus,56,3
15:30.0,Bus,55,3
15:30.0,Bus,56,3
15:30.0,BusStop,A,3
15:30.0,BusStop,D,3
15:30.0,Bus,59,3
15:30.0,Bus,60,3
15:30.0,Bus,59,3
15:30.0,Bus,60,3
16:00.0,Bus,64,0
16:00.0,Bus,63,0
16:00.0,BusStop,A,10
16:00.0,BusStop,B,9
16:00.0,BusStop,D,10
16:00.0,BusStop,C,0
16:00.0,BusStop,E,0
16:00.0,Bus,54,1
16:00.0,Bus,53,0
16:00.0,Bus,54,1
16:00.0,Bus,53,0
16:00.0,BusStop,B,6
16:00.0,Bus,58,5
16:00.0,BusStop,B,4
16:00.0,Bus,58,5
16:00.0,Bus,57,4
16:00.0,Bus,57,4
16:00.0,BusStop,D,5
16:00.0,BusStop,A,5
16:00.0,Bus,62,5
16:00.0,Bus,61,5
16:00.0,Bus,62,5
16:00.0,Bus,61,5
16:30.0,Bus,65,0
16:30.0,Bus,66,0
16:30.0,BusStop,A,21
16:30.0,BusStop,B,14
16:30.0,BusStop,D,21
16:30.0,BusStop,E,0
16:30.0,BusStop,C,0
16:30.0,Bus,56,0
16:30.0,Bus,55,1
16:30.0,Bus,56,0
16:30.0,Bus,55,1
16:30.0,BusStop,B,8
16:30.0,BusStop,B,6
16:30.0,Bus,60,9
16:30.0,Bus,60,9
16:30.0,Bus,59,5
16:30.0,Bus,59,5
16:30.0,BusStop,A,10
16:30.0,BusStop,D,10
16:30.0,Bus,63,11
16:30.0,Bus,64,11
16:30.0,Bus,63,11
16:30.0,Bus,64,11
17:00.0,Bus,67,0
17:00.0,Bus,68,0
17:00.0,BusStop,A,32
17:00.0,BusStop,B,16
17:00.0,BusStop,D,32
17:00.0,BusStop,C,0
17:00.0,BusStop,E,0
17:00.0,Bus,57,0
17:00.0,Bus,58,0
17:00.0,Bus,57,0
17:00.0,Bus,58,0
17:00.0,BusStop,B,12
17:00.0,Bus,61,7
17:00.0,BusStop,B,7
17:00.0,Bus,61,7
17:00.0,Bus,62,7
17:00.0,Bus,62,7
17:00.0,BusStop,D,16
17:00.0,BusStop,A,16
17:00.0,Bus,66,16
17:00.0,Bus,66,16
17:00.0,Bus,65,16
17:00.0,Bus,65,16
17:30.0,Bus,69,0
17:30.0,Bus,70,0
17:30.0,BusStop,A,26
17:30.0,BusStop,B,16
17:30.0,BusStop,D,26
17:30.0,BusStop,E,0
17:30.0,BusStop,C,0
17:30.0,Bus,59,1
17:30.0,Bus,60,0
17:30.0,Bus,59,1
17:30.0,Bus,60,0
17:30.0,BusStop,B,14
17:30.0,BusStop,B,11
17:30.0,Bus,63,11
17:30.0,Bus,64,11
17:30.0,Bus,63,11
17:30.0,Bus,64,11
17:30.0,BusStop,A,13
17:30.0,BusStop,D,13
17:30.0,Bus,67,13
17:30.0,Bus,68,13
17:30.0,Bus,67,13
17:30.0,Bus,68,13
18:00.0,Bus,71,0
18:00.0,Bus,72,0
18:00.0,BusStop,A,22
18:00.0,BusStop,B,17
18:00.0,BusStop,D,22
18:00.0,BusStop,E,0
18:00.0,BusStop,C,0
18:00.0,Bus,61,0
18:00.0,Bus,62,0
18:00.0,Bus,61,0
18:00.0,Bus,62,0
18:00.0,BusStop,B,15
18:00.0,Bus,65,12
18:00.0,BusStop,B,10
18:00.0,Bus,65,12
18:00.0,Bus,66,14
18:00.0,Bus,66,14
18:00.0,BusStop,A,11
18:00.0,BusStop,D,11
18:00.0,Bus,69,11
18:00.0,Bus,70,11
18:00.0,Bus,69,11
18:00.0,Bus,70,11
18:30.0,Bus,73,0
18:30.0,Bus,74,0
18:30.0,BusStop,A,19
18:30.0,BusStop,B,18
18:30.0,BusStop,D,19
18:30.0,BusStop,E,0
18:30.0,BusStop,C,0
18:30.0,Bus,64,1
18:30.0,Bus,63,2
18:30.0,Bus,64,1
18:30.0,Bus,63,2
18:30.0,BusStop,B,12
18:30.0,Bus,68,15
18:30.0,BusStop,B,8
18:30.0,Bus,68,15
18:30.0,Bus,67,10
18:30.0,Bus,67,10
18:30.0,BusStop,D,9
18:30.0,BusStop,A,9
18:30.0,Bus,72,10
18:30.0,Bus,71,10
18:30.0,Bus,72,10
18:30.0,Bus,71,10
19:00.0,Bus,75,0
19:00.0,Bus,76,0
19:00.0,BusStop,A,12
19:00.0,BusStop,B,13
19:00.0,BusStop,D,14
19:00.0,BusStop,C,0
19:00.0,Bus,65,4
19:00.0,Bus,65,4
19:00.0,BusStop,E,0
19:00.0,Bus,66,1
19:00.0,Bus,66,1
19:00.0,BusStop,B,11
19:00.0,Bus,70,11
19:00.0,BusStop,B,7
19:00.0,Bus,70,11
19:00.0,Bus,69,13
19:00.0,Bus,69,13
19:30.0,Bus,77,0
19:30.0,Bus,78,0
19:30.0,BusStop,D,7
19:30.0,BusStop,A,6
19:30.0,Bus,74,7
19:30.0,Bus,73,6
19:30.0,BusStop,A,8
19:30.0,Bus,74,7
19:30.0,Bus,73,6
19:30.0,BusStop,B,9
19:30.0,BusStop,D,9
19:30.0,BusStop,C,0
19:30.0,BusStop,E,0
19:30.0,Bus,67,3
19:30.0,Bus,68,4
19:30.0,Bus,67,3
19:30.0,Bus,68,4
19:30.0,BusStop,B,8
19:30.0,Bus,71,9
19:30.0,BusStop,B,5
19:30.0,Bus,71,9
19:30.0,Bus,72,6
19:30.0,Bus,72,6
20:00.0,Bus,79,0
20:00.0,Bus,80,0
20:00.0,BusStop,D,4
20:00.0,BusStop,A,4
20:00.0,Bus,76,5
20:00.0,BusStop,A,5
20:00.0,Bus,75,4
20:00.0,BusStop,B,6
20:00.0,Bus,76,5
20:00.0,Bus,75,4
20:00.0,BusStop,D,5
20:00.0,BusStop,C,0
20:00.0,BusStop,E,0
20:00.0,Bus,69,2
20:00.0,Bus,69,2
20:00.0,Bus,70,4
20:00.0,Bus,70,4
20:00.0,BusStop,B,5
20:00.0,BusStop,A,2
20:00.0,Bus,73,7
20:00.0,BusStop,B,4
20:00.0,BusStop,D,2
20:00.0,Bus,77,3
20:00.0,Bus,73,7
20:00.0,Bus,74,5
20:00.0,Bus,78,3
20:00.0,Bus,77,3
20:00.0,Bus,74,5
20:00.0,Bus,78,3
20:30.0,Bus,81,0
20:30.0,Bus,82,0
20:30.0,BusStop,A,3
20:30.0,BusStop,B,5
20:30.0,BusStop,D,3
20:30.0,BusStop,E,0
20:30.0,BusStop,C,0
20:30.0,Bus,72,1
20:30.0,Bus,72,1
20:30.0,Bus,71,2
20:30.0,Bus,71,2
20:30.0,BusStop,B,2
20:30.0,BusStop,B,3
20:30.0,BusStop,A,1
20:30.0,Bus,75,4
20:30.0,Bus,76,3
20:30.0,Bus,79,2
20:30.0,Bus,75,4
20:30.0,BusStop,D,1
20:30.0,Bus,76,3
20:30.0,Bus,79,2
20:30.0,Bus,80,2
20:30.0,Bus,80,2
21:00.0,Bus,83,0
21:00.0,Bus,84,0
21:00.0,BusStop,A,2
21:00.0,BusStop,B,4
21:00.0,BusStop,D,2
21:00.0,BusStop,B,3
21:00.0,BusStop,E,0
21:00.0,BusStop,C,0
21:00.0,Bus,78,3
21:00.0,Bus,73,1
21:00.0,Bus,74,1
21:00.0,BusStop,B,2
21:00.0,Bus,78,3
21:00.0,Bus,73,1
21:00.0,Bus,74,1
21:00.0,Bus,77,2
21:00.0,Bus,77,2
21:00.0,BusStop,D,1
21:00.0,BusStop,A,1
21:00.0,Bus,82,1
21:00.0,Bus,81,1
21:00.0,Bus,82,1
21:00.0,Bus,81,1
21:30.0,Bus,85,0
21:30.0,Bus,86,0
21:30.0,BusStop,A,2
21:30.0,BusStop,B,3
21:30.0,BusStop,D,2
21:30.0,BusStop,C,0
21:30.0,BusStop,E,0
21:30.0,BusStop,B,2
21:30.0,Bus,75,1
21:30.0,BusStop,B,2
21:30.0,Bus,75,1
21:30.0,Bus,80,1
21:30.0,Bus,76,0
21:30.0,Bus,79,1
21:30.0,Bus,80,1
21:30.0,Bus,76,0
21:30.0,Bus,79,1
21:30.0,BusStop,A,1
21:30.0,BusStop,D,1
21:30.0,Bus,83,1
21:30.0,Bus,84,1
21:30.0,Bus,83,1
21:30.0,Bus,84,1
22:00.0,Bus,87,0
22:00.0,Bus,88,0
22:00.0,BusStop,A,2
22:00.0,BusStop,B,3
22:00.0,BusStop,D,2
22:00.0,BusStop,C,0
22:00.0,BusStop,E,0
22:00.0,Bus,77,0
22:00.0,Bus,78,3
22:00.0,Bus,77,0
22:00.0,Bus,78,3
22:00.0,BusStop,B,1
